"exchange","exchange_token","trading_symbol","groww_symbol","name","instrument_type","segment","series","isin","underlying_symbol","underlying_exchange_token","expiry_date","strike_price","lot_size","tick_size","freeze_quantity","is_reserved","buy_allowed","sell_allowed","internal_trading_symbol","is_intraday"
"NSE",144,"GODREJAGRO","NSE-GODREJAGRO","Godrej Agrovet","EQ","CASH","EQ","INE850D01014",,,,,1,0.05,,,1,1,"GODREJAGRO-EQ",0
"NSE",4136,"BIOFILCHEM","NSE-BIOFILCHEM","Biofil Chem & Pharma","EQ","CASH","EQ","INE829A01014",,,,,1,0.01,,,1,1,"BIOFILCHEM-EQ",0
"NSE",20196,"BEDMUTHA","NSE-BEDMUTHA","Bedmutha Industries","EQ","CASH","EQ","INE844K01012",,,,,1,0.01,,,1,1,"BEDMUTHA-EQ",0
"NSE",5239,"MAHAPEXLTD","NSE-MAHAPEXLTD","Maha Rashtra Apex","EQ","CASH","EQ","INE843B01013",,,,,1,0.01,,,1,1,"MAHAPEXLTD-EQ",0
"NSE",27297,"RTNINDIA","NSE-RTNINDIA","RattanIndia Entr","EQ","CASH","EQ","INE834M01019",,,,,1,0.01,,,1,1,"RTNINDIA-EQ",0
"NSE",28913,"ROSSELLIND","NSE-ROSSELLIND","Rossell India","EQ","CASH","EQ","INE847C01020",,,,,1,0.01,,,1,1,"ROSSELLIND-EQ",0
"NSE",15342,"SHALPAINTS","NSE-SHALPAINTS","Shalimar Paints","EQ","CASH","EQ","INE849C01026",,,,,1,0.01,,,1,1,"SHALPAINTS-EQ",0
"NSE",9939,"ONEPOINT","NSE-ONEPOINT","One Point One Solutions","EQ","CASH","EQ","INE840Y01029",,,,,1,0.01,,,1,1,"ONEPOINT-EQ",0
"NSE",10447,"UNITDSPR","NSE-UNITDSPR","United Spirits","EQ","CASH","EQ","INE854D01024",,,,,1,0.1,,,1,1,"UNITDSPR-EQ",0
"NSE",1964,"TRENT","NSE-TRENT","Trent","EQ","CASH","EQ","INE849A01020",,,,,1,0.1,,,1,1,"TRENT-EQ",0
"NSE",16933,"INDBANK","NSE-INDBANK","Indbank Merchant","EQ","CASH","EQ","INE841B01017",,,,,1,0.01,,,1,1,"INDBANK-EQ",0
"NSE",10453,"SATIN","NSE-SATIN","Satin Creditcare","EQ","CASH","EQ","INE836B01017",,,,,1,0.01,,,1,1,"SATIN-EQ",0
"NSE",11798,"ALLDIGI","NSE-ALLDIGI","Alldigi Tech","EQ","CASH","EQ","INE835G01018",,,,,1,0.05,,,1,1,"ALLDIGI-EQ",0
"NSE",17625,"MOLDTECH","NSE-MOLDTECH","Mold-Tek Tech","EQ","CASH","EQ","INE835B01035",,,,,1,0.01,,,1,1,"MOLDTECH-EQ",0
"NSE",10074,"EMAMIPAP","NSE-EMAMIPAP","Emami Paper Mills","EQ","CASH","EQ","INE830C01026",,,,,1,0.01,,,1,1,"EMAMIPAP-EQ",0
"NSE",7325,"DCMSRIND","NSE-DCMSRIND","DCM Shriram Inds.","EQ","CASH","EQ","INE843D01027",,,,,1,0.01,,,1,1,"DCMSRIND-EQ",0
"NSE",31234,"SCHNEIDER","NSE-SCHNEIDER","Schneider Electric","EQ","CASH","EQ","INE839M01018",,,,,1,0.05,,,1,1,"SCHNEIDER-EQ",0
"NSE",11880,"JSWHL","NSE-JSWHL","JSW Holdings","EQ","CASH","EQ","INE824G01012",,,,,1,1,,,1,1,"JSWHL-EQ",0
"NSE",8469,"MITCON","NSE-MITCON","MITCON Consultancy","EQ","CASH","EQ","INE828O01033",,,,,1,0.01,,,1,1,"MITCON-EQ",0
"NSE",2073,"VTL","NSE-VTL","Vardhman Textiles","EQ","CASH","EQ","INE825A01020",,,,,1,0.05,,,1,1,"VTL-EQ",0
"NSE",6994,"BSOFT","NSE-BSOFT","Birlasoft","EQ","CASH","EQ","INE836A01035",,,,,1,0.05,,,1,1,"BSOFT-EQ",0
"NSE",3646,"VARDMNPOLY","NSE-VARDMNPOLY","Vardhman Polytex","EQ","CASH","EQ","INE835A01029",,,,,1,0.01,,,1,1,"VARDMNPOLY-EQ",0
"NSE",10599,"GUJGASLTD","NSE-GUJGASLTD","Gujarat Gas","EQ","CASH","EQ","INE844O01030",,,,,1,0.05,,,1,1,"GUJGASLTD-EQ",0
"NSE",2188,"GENCON","NSE-GENCON","Generic Engg","EQ","CASH","EQ","INE854S01022",,,,,1,0.01,,,1,1,"GENCON-EQ",0
"NSE",8167,"MANYAVAR","NSE-MANYAVAR","Vedant Fashions","EQ","CASH","EQ","INE825V01034",,,,,1,0.05,,,1,1,"MANYAVAR-EQ",0
"NSE",7463,"MANAKSTEEL","NSE-MANAKSTEEL","Manaksia Steels","EQ","CASH","EQ","INE824Q01011",,,,,1,0.01,,,1,1,"MANAKSTEEL-EQ",0
"NSE",14602,"WEBELSOLAR","NSE-WEBELSOLAR","Websol Energy System","EQ","CASH","EQ","INE855C01023",,,,,1,0.1,,,1,1,"WEBELSOLAR-EQ",0
"NSE",822,"BANKA","NSE-BANKA","Banka BioLoo","EQ","CASH","EQ","INE862Y01015",,,,,1,0.01,,,1,1,"BANKA-EQ",0
"NSE",31258,"NDL","NSE-NDL","Nandan Denim","EQ","CASH","EQ","INE875G01048",,,,,1,0.01,,,1,1,"NDL-EQ",0
"NSE",20134,"RAMKY","NSE-RAMKY","Ramky Infrastructure","EQ","CASH","EQ","INE874I01013",,,,,1,0.05,,,1,1,"RAMKY-EQ",0
"NSE",17514,"SETCO","NSE-SETCO","Setco Automotive","EQ","CASH","EQ","INE878E01021",,,,,1,0.01,,,1,1,"SETCO-EQ",0
"NSE",2709,"MTARTECH","NSE-MTARTECH","MTAR Technologies","EQ","CASH","EQ","INE864I01014",,,,,1,0.1,,,1,1,"MTARTECH-EQ",0
"NSE",13925,"NFL","NSE-NFL","National Fertilizers","EQ","CASH","EQ","INE870D01012",,,,,1,0.01,,,1,1,"NFL-EQ",0
"NSE",18866,"MAZDA","NSE-MAZDA","Mazda","EQ","CASH","EQ","INE885E01042",,,,,1,0.05,,,1,1,"MAZDA-EQ",0
"NSE",15347,"GSS","NSE-GSS","GSS Infotech","EQ","CASH","EQ","INE871H01011",,,,,1,0.01,,,1,1,"GSS-EQ",0
"NSE",25724,"RUPA","NSE-RUPA","Rupa & Company","EQ","CASH","EQ","INE895B01021",,,,,1,0.01,,,1,1,"RUPA-EQ",0
"NSE",21726,"MATRIMONY","NSE-MATRIMONY","Matrimony.Com","EQ","CASH","EQ","INE866R01028",,,,,1,0.05,,,1,1,"MATRIMONY-EQ",0
"NSE",21195,"GTPL","NSE-GTPL","GTPL Hathway","EQ","CASH","EQ","INE869I01013",,,,,1,0.01,,,1,1,"GTPL-EQ",0
"NSE",23729,"AADHARHFC","NSE-AADHARHFC","Aadhar Housing Fin","EQ","CASH","EQ","INE883F01010",,,,,1,0.05,,,1,1,"AADHARHFC-EQ",0
"NSE",15239,"BIRLAMONEY","NSE-BIRLAMONEY","Aditya Birla Money","EQ","CASH","EQ","INE865C01022",,,,,1,0.01,,,1,1,"BIRLAMONEY-EQ",0
"NSE",13300,"NITCO","NSE-NITCO","Nitco","EQ","CASH","EQ","INE858F01012",,,,,1,0.01,,,1,1,"NITCO-EQ",0
"NSE",15303,"BANG","NSE-BANG","Bang Overseas","EQ","CASH","EQ","INE863I01016",,,,,1,0.01,,,1,1,"BANG-EQ",0
"NSE",16900,"DPWIRES","NSE-DPWIRES","DP Wires","EQ","CASH","EQ","INE864X01013",,,,,1,0.01,,,1,1,"DPWIRES-EQ",0
"NSE",10310,"AURUM","NSE-AURUM","Aurum Proptech","EQ","CASH","EQ","INE898S01029",,,,,1,0.01,,,1,1,"AURUM-EQ",0
"NSE",759397,"SOLEX","NSE-SOLEX","Solex Energy","EQ","CASH","EQ","INE880Y01017",,,,,1,0.1,,,1,1,"SOLEX-EQ",0
"NSE",18504,"TVVISION","NSE-TVVISION","TV Vision","EQ","CASH","EQ","INE871L01013",,,,,1,0.01,,,1,1,"TVVISION-EQ",0
"NSE",21113,"BFINVEST","NSE-BFINVEST","BF Investment","EQ","CASH","EQ","INE878K01010",,,,,1,0.05,,,1,1,"BFINVEST-EQ",0
"NSE",24870,"INVENTURE","NSE-INVENTURE","Inventure Growth","EQ","CASH","EQ","INE878H01024",,,,,1,0.01,,,1,1,"INVENTURE-EQ",0
"NSE",17130,"PARAGMILK","NSE-PARAGMILK","Parag Milk Foods","EQ","CASH","EQ","INE883N01014",,,,,1,0.05,,,1,1,"PARAGMILK-EQ",0
"NSE",13310,"KEI","NSE-KEI","KEI Industries","EQ","CASH","EQ","INE878B01027",,,,,1,0.1,,,1,1,"KEI-EQ",0
"NSE",19211,"HMVL","NSE-HMVL","Hindustan Media","EQ","CASH","EQ","INE871K01015",,,,,1,0.01,,,1,1,"HMVL-EQ",0
"NSE",16795,"ARCHIDPLY","NSE-ARCHIDPLY","Archidply Industries","EQ","CASH","EQ","INE877I01016",,,,,1,0.01,,,1,1,"ARCHIDPLY-EQ",0
"NSE",11364,"VAIBHAVGBL","NSE-VAIBHAVGBL","Vaibhav Global","EQ","CASH","EQ","INE884A01027",,,,,1,0.05,,,1,1,"VAIBHAVGBL-EQ",0
"NSE",18110,"VASCONEQ","NSE-VASCONEQ","Vascon Engineers","EQ","CASH","EQ","INE893I01013",,,,,1,0.01,,,1,1,"VASCONEQ-EQ",0
"NSE",11677,"INDOCO","NSE-INDOCO","Indoco Remedies","EQ","CASH","EQ","INE873D01024",,,,,1,0.05,,,1,1,"INDOCO-EQ",0
"NSE",3275,"TEMBO","NSE-TEMBO","Tembo Global Inds","EQ","CASH","EQ","INE869Y01010",,,,,1,0.05,,,1,1,"TEMBO-EQ",0
"NSE",8736,"PNBGILTS","NSE-PNBGILTS","PNB Gilts","EQ","CASH","EQ","INE859A01011",,,,,1,0.01,,,1,1,"PNBGILTS-EQ",0
"NSE",14255,"REDINGTON","NSE-REDINGTON","Redington","EQ","CASH","EQ","INE891D01026",,,,,1,0.05,,,1,1,"REDINGTON-EQ",0
"NSE",3088,"INDOSTAR","NSE-INDOSTAR","IndoStar Capital","EQ","CASH","EQ","INE896L01010",,,,,1,0.01,,,1,1,"INDOSTAR-EQ",0
"NSE",10932,"RADAAN","NSE-RADAAN","Radaan Media Works","EQ","CASH","EQ","INE874F01027",,,,,1,0.01,,,1,1,"RADAAN-EQ",0
"NSE",7229,"HCLTECH","NSE-HCLTECH","HCL Tech.","EQ","CASH","EQ","INE860A01027",,,,,1,0.1,,,1,1,"HCLTECH-EQ",0
"NSE",15377,"PDMJEPAPER","NSE-PDMJEPAPER","Pudumjee Paper","EQ","CASH","EQ","INE865T01018",,,,,1,0.01,,,1,1,"PDMJEPAPER-EQ",0
"NSE",25786,"KANANIIND","NSE-KANANIIND","Kanani Industries","EQ","CASH","EQ","INE879E01037",,,,,1,0.01,,,1,1,"KANANIIND-EQ",0
"NSE",11778,"GOKEX","NSE-GOKEX","Gokaldas Exports","EQ","CASH","EQ","INE887G01027",,,,,1,0.05,,,1,1,"GOKEX-EQ",0
"NSE",19525,"IITL","NSE-IITL","Industrial Invest","EQ","CASH","EQ","INE886A01014",,,,,1,0.01,,,1,1,"IITL-EQ",0
"NSE",14014,"LUMAXTECH","NSE-LUMAXTECH","Lumax Auto Tech","EQ","CASH","EQ","INE872H01027",,,,,1,0.1,,,1,1,"LUMAXTECH-EQ",0
"NSE",4775,"DCMFINSERV","NSE-DCMFINSERV","DCM Financial Serv","EQ","CASH","EQ","INE891B01012",,,,,1,0.01,,,1,1,"DCMFINSERV-EQ",0
"NSE",17397,"PREMEXPLN","NSE-PREMEXPLN","Premier Explosives","EQ","CASH","EQ","INE863B01029",,,,,1,0.05,,,1,1,"PREMEXPLN-EQ",0
"NSE",2277,"MRF","NSE-MRF","MRF","EQ","CASH","EQ","INE883A01011",,,,,1,5,,,1,1,"MRF-EQ",0
"NSE",11355,"PTC","NSE-PTC","PTC India","EQ","CASH","EQ","INE877F01012",,,,,1,0.01,,,1,1,"PTC-EQ",0
"NSE",19126,"KIOCL","NSE-KIOCL","KIOCL","EQ","CASH","EQ","INE880L01014",,,,,1,0.05,,,1,1,"KIOCL-EQ",0
"NSE",10277,"NGLFINE","NSE-NGLFINE","NGL Fine Chem","EQ","CASH","EQ","INE887E01022",,,,,1,0.1,,,1,1,"NGLFINE-EQ",0
"NSE",5373,"DEVYANI","NSE-DEVYANI","Devyani","EQ","CASH","EQ","INE872J01023",,,,,1,0.01,,,1,1,"DEVYANI-EQ",0
"NSE",100,"ARE&M","NSE-ARE&M","Amara Raja Energy","EQ","CASH","EQ","INE885A01032",,,,,1,0.1,,,1,1,"ARE&M-EQ",0
"NSE",19020,"JSWINFRA","NSE-JSWINFRA","JSW Infrastructure","EQ","CASH","EQ","INE880J01026",,,,,1,0.05,,,1,1,"JSWINFRA-EQ",0
"NSE",758675,"EFCIL","NSE-EFCIL","EFC (I)","EQ","CASH","EQ","INE886D01026",,,,,1,0.05,,,1,1,"EFCIL-EQ",0
"NSE",10181,"BALKRISHNA","NSE-BALKRISHNA","Balkrishna Paper","EQ","CASH","EQ","INE875R01011",,,,,1,0.01,,,1,1,"BALKRISHNA-EQ",0
"NSE",6713,"MOLDTKPAC","NSE-MOLDTKPAC","Mold-Tek Packaging","EQ","CASH","EQ","INE893J01029",,,,,1,0.05,,,1,1,"MOLDTKPAC-EQ",0
"NSE",14111,"NETWORK18","NSE-NETWORK18","Network18 Media","EQ","CASH","EQ","INE870H01013",,,,,1,0.01,,,1,1,"NETWORK18-EQ",0
"NSE",2268,"MOTOGENFIN","NSE-MOTOGENFIN","Motor & Gen Finance","EQ","CASH","EQ","INE861B01023",,,,,1,0.01,,,1,1,"MOTOGENFIN-EQ",0
"NSE",7862,"GVPIL","NSE-GVPIL","GE Power India","EQ","CASH","EQ","INE878A01011",,,,,1,0.05,,,1,1,"GVPIL-EQ",0
"NSE",10733,"SPORTKING","NSE-SPORTKING","Sportking India","EQ","CASH","EQ","INE885H01029",,,,,1,0.01,,,1,1,"SPORTKING-EQ",0
"NSE",30089,"ORIENTCEM","NSE-ORIENTCEM","Orient Cement","EQ","CASH","EQ","INE876N01018",,,,,1,0.01,,,1,1,"ORIENTCEM-EQ",0
"NSE",2319,"NCC","NSE-NCC","NCC","EQ","CASH","EQ","INE868B01028",,,,,1,0.01,,,1,1,"NCC-EQ",0
"NSE",3329,"ISGEC","NSE-ISGEC","ISGEC Heavy Engg","EQ","CASH","EQ","INE858B01029",,,,,1,0.05,,,1,1,"ISGEC-EQ",0
"NSE",13580,"RADIANTCMS","NSE-RADIANTCMS","Radiant Cash Mgmnt.","EQ","CASH","EQ","INE855R01021",,,,,1,0.01,,,1,1,"RADIANTCMS-EQ",0
"NSE",18124,"DBREALTY","NSE-DBREALTY","Valor Estate","EQ","CASH","EQ","INE879I01012",,,,,1,0.01,,,1,1,"DBREALTY-EQ",0
"NSE",6489,"IRIS","NSE-IRIS","Iris Business Serv.","EQ","CASH","EQ","INE864K01010",,,,,1,0.05,,,1,1,"IRIS-EQ",0
"NSE",757102,"BELRISE","NSE-BELRISE","Belrise Industri","EQ","CASH","EQ","INE894V01022",,,,,1,0.01,,,1,1,"BELRISE-EQ",0
"NSE",10738,"OFSS","NSE-OFSS","Oracle Finl. Service","EQ","CASH","EQ","INE881D01027",,,,,1,0.5,,,1,1,"OFSS-EQ",0
"NSE",2112,"MARALOVER","NSE-MARALOVER","Maral Overseas","EQ","CASH","EQ","INE882A01013",,,,,1,0.01,,,1,1,"MARALOVER-EQ",0
"NSE",27334,"SURAKSHA","NSE-SURAKSHA","Suraksha Diagnostic","EQ","CASH","EQ","INE877V01027",,,,,1,0.05,,,1,1,"SURAKSHA-EQ",0
"NSE",7936,"AVANTIFEED","NSE-AVANTIFEED","Avanti Feeds","EQ","CASH","EQ","INE871C01038",,,,,1,0.05,,,1,1,"AVANTIFEED-EQ",0
"NSE",14582,"SRHHYPOLTD","NSE-SRHHYPOLTD","Sree Rayalaseema","EQ","CASH","EQ","INE917H01012",,,,,1,0.05,,,1,1,"SRHHYPOLTD-EQ",0
"NSE",18571,"GNA","NSE-GNA","GNA Axles","EQ","CASH","EQ","INE934S01014",,,,,1,0.05,,,1,1,"GNA-EQ",0
"NSE",29452,"AGARWALEYE","NSE-AGARWALEYE","Dr. Agarwal's Health","EQ","CASH","EQ","INE943P01029",,,,,1,0.05,,,1,1,"AGARWALEYE-EQ",0
"NSE",29731,"GUJTHEM","NSE-GUJTHEM","Guj Themis Biosyn","EQ","CASH","EQ","INE942C01045",,,,,1,0.05,,,1,1,"GUJTHEM-EQ",0
"NSE",104,"SHAREINDIA","NSE-SHAREINDIA","Share India","EQ","CASH","EQ","INE932X01026",,,,,1,0.01,,,1,1,"SHAREINDIA-EQ",0
"NSE",20621,"PENIND","NSE-PENIND","Pennar Industries","EQ","CASH","EQ","INE932A01024",,,,,1,0.05,,,1,1,"PENIND-EQ",0
"NSE",10578,"MPSLTD","NSE-MPSLTD","MPS","EQ","CASH","EQ","INE943D01017",,,,,1,0.1,,,1,1,"MPSLTD-EQ",0
"NSE",20556,"INDIASHLTR","NSE-INDIASHLTR","India Shelter Fin.","EQ","CASH","EQ","INE922K01024",,,,,1,0.05,,,1,1,"INDIASHLTR-EQ",0
"NSE",16669,"BAJAJ-AUTO","NSE-BAJAJ-AUTO","Bajaj Auto","EQ","CASH","EQ","INE917I01010",,,,,1,0.5,,,1,1,"BAJAJ-AUTO-EQ",0
"NSE",11369,"TTKHLTCARE","NSE-TTKHLTCARE","TTK Healthcare","EQ","CASH","EQ","INE910C01018",,,,,1,0.1,,,1,1,"TTKHLTCARE-EQ",0
"NSE",14771,"TARMAT","NSE-TARMAT","Tarmat","EQ","CASH","EQ","INE924H01018",,,,,1,0.01,,,1,1,"TARMAT-EQ",0
"NSE",419,"BEPL","NSE-BEPL","Bhansali Engg. Poly.","EQ","CASH","EQ","INE922A01025",,,,,1,0.01,,,1,1,"BEPL-EQ",0
"NSE",19104,"ROLLT","NSE-ROLLT","Rollatainers","EQ","CASH","EQ","INE927A01040",,,,,1,0.01,,,1,1,"ROLLT-EQ",0
"NSE",7679,"MONARCH","NSE-MONARCH","Monarch Networth","EQ","CASH","EQ","INE903D01011",,,,,1,0.05,,,1,1,"MONARCH-EQ",0
"NSE",21690,"DIXON","NSE-DIXON","Dixon Technologies","EQ","CASH","EQ","INE935N01020",,,,,1,1,,,1,1,"DIXON-EQ",0
"NSE",7406,"GLENMARK","NSE-GLENMARK","Glenmark Pharma","EQ","CASH","EQ","INE935A01035",,,,,1,0.1,,,1,1,"GLENMARK-EQ",0
"NSE",8652,"VETO","NSE-VETO","Veto Switch Gears","EQ","CASH","EQ","INE918N01018",,,,,1,0.01,,,1,1,"VETO-EQ",0
"NSE",18822,"ENDURANCE","NSE-ENDURANCE","Endurance Tech","EQ","CASH","EQ","INE913H01037",,,,,1,0.1,,,1,1,"ENDURANCE-EQ",0
"NSE",1607,"AURIGROW","NSE-AURIGROW","Auri Grow India","EQ","CASH","EQ","INE925Y01036",,,,,1,0.01,,,1,1,"AURIGROW-EQ",0
"NSE",4055,"PANACEABIO","NSE-PANACEABIO","Panacea Biotec","EQ","CASH","EQ","INE922B01023",,,,,1,0.05,,,1,1,"PANACEABIO-EQ",0
"NSE",4870,"INDSWFTLAB","NSE-INDSWFTLAB","Ind-Swift Labs","EQ","CASH","EQ","INE915B01019",,,,,1,0.01,,,1,1,"INDSWFTLAB-EQ",0
"NSE",10634,"ASAL","NSE-ASAL","Automotive Stamping","EQ","CASH","EQ","INE900C01027",,,,,1,0.05,,,1,1,"ASAL-EQ",0
"NSE",10217,"ADANIENSOL","NSE-ADANIENSOL","Adani Energy Solut.","EQ","CASH","EQ","INE931S01010",,,,,1,0.05,,,1,1,"ADANIENSOL-EQ",0
"NSE",24735,"RPEL","NSE-RPEL","Raghav Productivity","EQ","CASH","EQ","INE912T01018",,,,,1,0.05,,,1,1,"RPEL-EQ",0
"NSE",2951,"S&SPOWER","NSE-S&SPOWER","S & S Power Switch","EQ","CASH","EQ","INE902B01017",,,,,1,0.05,,,1,1,"S&SPOWER-EQ",0
"NSE",14912,"KPRMILL","NSE-KPRMILL","K.P.R. Mill","EQ","CASH","EQ","INE930H01031",,,,,1,0.1,,,1,1,"KPRMILL-EQ",0
"NSE",10990,"RADICO","NSE-RADICO","Radico Khaitan","EQ","CASH","EQ","INE944F01028",,,,,1,0.1,,,1,1,"RADICO-EQ",0
"NSE",13658,"GEECEE","NSE-GEECEE","GeeCee Vntrs","EQ","CASH","EQ","INE916G01016",,,,,1,0.05,,,1,1,"GEECEE-EQ",0
"NSE",7374,"STAR","NSE-STAR","Strides Pharma","EQ","CASH","EQ","INE939A01011",,,,,1,0.05,,,1,1,"STAR-EQ",0
"NSE",18029,"MBLINFRA","NSE-MBLINFRA","MBL Infrastructures","EQ","CASH","EQ","INE912H01013",,,,,1,0.01,,,1,1,"MBLINFRA-EQ",0
"NSE",1805,"KABRAEXTRU","NSE-KABRAEXTRU","Kabra Extrus.technik","EQ","CASH","EQ","INE900B01029",,,,,1,0.01,,,1,1,"KABRAEXTRU-EQ",0
"NSE",2028,"LYKALABS","NSE-LYKALABS","Lyka Labs","EQ","CASH","EQ","INE933A01014",,,,,1,0.01,,,1,1,"LYKALABS-EQ",0
"NSE",759176,"TIGERLOGS","NSE-TIGERLOGS","Tiger Logistics","EQ","CASH","EQ","INE906O01029",,,,,1,0.01,,,1,1,"TIGERLOGS-EQ",0
"NSE",24159,"AFIL","NSE-AFIL","Akme Fintrade","EQ","CASH","EQ","INE916Y01027",,,,,1,0.01,,,1,1,"AFIL-EQ",0
"NSE",3321,"SPMLINFRA","NSE-SPMLINFRA","SPML Infra","EQ","CASH","EQ","INE937A01023",,,,,1,0.01,,,1,1,"SPMLINFRA-EQ",0
"NSE",19235,"IMFA","NSE-IMFA","IMFA","EQ","CASH","EQ","INE919H01018",,,,,1,0.1,,,1,1,"IMFA-EQ",0
"NSE",8424,"VIPULLTD","NSE-VIPULLTD","Vipul","EQ","CASH","EQ","INE946H01037",,,,,1,0.01,,,1,1,"VIPULLTD-EQ",0
"NSE",29459,"MOSCHIP","NSE-MOSCHIP","Moschip Tech","EQ","CASH","EQ","INE935B01025",,,,,1,0.05,,,1,1,"MOSCHIP-EQ",0
"NSE",10726,"INDIAMART","NSE-INDIAMART","Indiamart Inter","EQ","CASH","EQ","INE933S01016",,,,,1,0.1,,,1,1,"INDIAMART-EQ",0
"NSE",7529,"LCCINFOTEC","NSE-LCCINFOTEC","LCC Infotech","EQ","CASH","EQ","INE938A01021",,,,,1,0.01,,,1,1,"LCCINFOTEC-EQ",0
"NSE",12686,"MBAPL","NSE-MBAPL","MBAPL","EQ","CASH","EQ","INE900L01010",,,,,1,0.05,,,1,1,"MBAPL-EQ",0
"NSE",31107,"DBSTOCKBRO","NSE-DBSTOCKBRO","DB Stock Brokers","EQ","CASH","EQ","INE921B01025",,,,,1,0.01,,,1,1,"DBSTOCKBRO-EQ",0
"NSE",9253,"NILAINFRA","NSE-NILAINFRA","Nila Infrastructures","EQ","CASH","EQ","INE937C01029",,,,,1,0.01,,,1,1,"NILAINFRA-EQ",0
"NSE",18139,"DOLPHIN","NSE-DOLPHIN","Dolphin Enterprise","EQ","CASH","EQ","INE920A01037",,,,,1,0.05,,,1,1,"DOLPHIN-EQ",0
"NSE",14260,"PGIL","NSE-PGIL","Pearl Global Inds.","EQ","CASH","EQ","INE940H01022",,,,,1,0.1,,,1,1,"PGIL-EQ",0
"NSE",3837,"TOKYOPLAST","NSE-TOKYOPLAST","Tokyo Plast Intl","EQ","CASH","EQ","INE932C01012",,,,,1,0.01,,,1,1,"TOKYOPLAST-EQ",0
"NSE",19438,"AHLEAST","NSE-AHLEAST","Asian Hotels East","EQ","CASH","EQ","INE926K01017",,,,,1,0.01,,,1,1,"AHLEAST-EQ",0
"NSE",16675,"BAJAJFINSV","NSE-BAJAJFINSV","Bajaj Finserv","EQ","CASH","EQ","INE918I01026",,,,,1,0.1,,,1,1,"BAJAJFINSV-EQ",0
"NSE",4771,"TCIFINANCE","NSE-TCIFINANCE","TCI Finance","EQ","CASH","EQ","INE911B01018",,,,,1,0.01,,,1,1,"TCIFINANCE-EQ",0
"NSE",19184,"SFL","NSE-SFL","Sheela Foam","EQ","CASH","EQ","INE916U01025",,,,,1,0.05,,,1,1,"SFL-EQ",0
"NSE",18086,"DBL","NSE-DBL","Dilip Buildcon","EQ","CASH","EQ","INE917M01012",,,,,1,0.05,,,1,1,"DBL-EQ",0
"NSE",7603,"CMSINFO","NSE-CMSINFO","CMS Info Systems","EQ","CASH","EQ","INE925R01014",,,,,1,0.05,,,1,1,"CMSINFO-EQ",0
"NSE",25328,"APLLTD","NSE-APLLTD","Alembic Pharma","EQ","CASH","EQ","INE901L01018",,,,,1,0.05,,,1,1,"APLLTD-EQ",0
"NSE",1508,"ASTERDM","NSE-ASTERDM","Aster DM Healthcare","EQ","CASH","EQ","INE914M01019",,,,,1,0.05,,,1,1,"ASTERDM-EQ",0
"NSE",19877,"RADIOCITY","NSE-RADIOCITY","Music Broadcast","EQ","CASH","EQ","INE919I01024",,,,,1,0.01,,,1,1,"RADIOCITY-EQ",0
"NSE",18889,"KSL","NSE-KSL","Kalyani Steels","EQ","CASH","EQ","INE907A01026",,,,,1,0.05,,,1,1,"KSL-EQ",0
"NSE",5650,"SHANTI","NSE-SHANTI","Shanti Overseas","EQ","CASH","EQ","INE933X01016",,,,,1,0.01,,,1,1,"SHANTI-EQ",0
"NSE",21427,"THEINVEST","NSE-THEINVEST","Inv Trust of India","EQ","CASH","EQ","INE924D01017",,,,,1,0.01,,,1,1,"THEINVEST-EQ",0
"NSE",4105,"SILINV","NSE-SILINV","SIL Investments","EQ","CASH","EQ","INE923A01015",,,,,1,0.05,,,1,1,"SILINV-EQ",0
"NSE",12092,"KAYNES","NSE-KAYNES","Kaynes Technology","EQ","CASH","EQ","INE918Z01012",,,,,1,0.5,,,1,1,"KAYNES-EQ",0
"NSE",25574,"SHAKTIPUMP","NSE-SHAKTIPUMP","Shakti Pumps","EQ","CASH","EQ","INE908D01010",,,,,1,0.05,,,1,1,"SHAKTIPUMP-EQ",0
"NSE",2829,"ANURAS","NSE-ANURAS","Anupam Rasayan","EQ","CASH","EQ","INE930P01018",,,,,1,0.1,,,1,1,"ANURAS-EQ",0
"NSE",25597,"MANBA","NSE-MANBA","Manba Finance","EQ","CASH","EQ","INE939X01013",,,,,1,0.01,,,1,1,"MANBA-EQ",0
"NSE",1672,"HGINFRA","NSE-HGINFRA","HGIEL","EQ","CASH","EQ","INE926X01010",,,,,1,0.05,,,1,1,"HGINFRA-EQ",0
"NSE",15151,"MADHAV","NSE-MADHAV","Madhav Marbles","EQ","CASH","EQ","INE925C01016",,,,,1,0.01,,,1,1,"MADHAV-EQ",0
"NSE",11082,"LIBAS","NSE-LIBAS","Libas Consumer Prods","EQ","CASH","EQ","INE908V01012",,,,,1,0.01,,,1,1,"LIBAS-EQ",0
"NSE",18743,"SIGNATURE","NSE-SIGNATURE","Signatureglobal Ind.","EQ","CASH","EQ","INE903U01023",,,,,1,0.1,,,1,1,"SIGNATURE-EQ",0
"NSE",11655,"JBMA","NSE-JBMA","JBM Auto","EQ","CASH","EQ","INE927D01051",,,,,1,0.05,,,1,1,"JBMA-EQ",0
"NSE",19531,"BAJAJCON","NSE-BAJAJCON","Bajaj Corp","EQ","CASH","EQ","INE933K01021",,,,,1,0.05,,,1,1,"BAJAJCON-EQ",0
"NSE",9921,"ALANKIT","NSE-ALANKIT","Alankit","EQ","CASH","EQ","INE914E01040",,,,,1,0.01,,,1,1,"ALANKIT-EQ",0
